130927,130900,南皮县,沧州市
130928,130900,吴桥县,沧州市
130929,130900,献县,沧州市
130930,130900,孟村回族自治县,沧州市
130981,130900,泊头市,沧州市
130982,130900,任丘市,沧州市
130983,130900,黄骅市,沧州市
130984,130900,河间市,沧州市
131002,131000,安次区,廊坊市
131003,131000,广阳区,廊坊市
131022,131000,固安县,廊坊市
131023,131000,永清县,廊坊市
131024,131000,香河县,廊坊市
131025,131000,大城县,廊坊市
131026,131000,文安县,廊坊市
131028,131000,大厂回族自治县,廊坊市
131081,131000,霸州市,廊坊市
131082,131000,三河市,廊坊市
131102,131100,桃城区,衡水市
131121,131100,枣强县,衡水市
131122,131100,武邑县,衡水市
131123,131100,武强县,衡水市
131124,131100,饶阳县,衡水市
131125,131100,安平县,衡水市
131126,131100,故城县,衡水市
131127,131100,景县,衡水市
131128,131100,阜城县,衡水市
131181,131100,冀州市,衡水市
131182,131100,深州市,衡水市
140105,140100,小店区,太原市
140106,140100,迎泽区,太原市
140107,140100,杏花岭区,太原市
140108,140100,尖草坪区,太原市
140109,140100,万柏林区,太原市
140110,140100,晋源区,太原市
140121,140100,清徐县,太原市
140122,140100,阳曲县,太原市
140123,140100,娄烦县,太原市
140181,140100,古交市,太原市
140202,140200,城区,大同市
140203,140200,矿区,大同市
140211,140200,南郊区,大同市
140212,140200,新荣区,大同市
140221,140200,阳高县,大同市
140222,140200,天镇县,大同市
140223,140200,广灵县,大同市
140224,140200,灵丘县,大同市
140225,140200,浑源县,大同市
140226,140200,左云县,大同市
140227,140200,大同县,大同市
140302,140300,城区,阳泉市
140303,140300,矿区,阳泉市
140311,140300,郊区,阳泉市
140321,140300,平定县,阳泉市
140322,140300,盂县,阳泉市
140402,140400,城区,长治市
140411,140400,郊区,长治市
140421,140400,长治县,长治市
140423,140400,襄垣县,长治市
140424,140400,屯留县,长治市
140425,140400,平顺县,长治市
140426,140400,黎城县,长治市
140427,140400,壶关县,长治市
140428,140400,长子县,长治市
140429,140400,武乡县,长治市
140430,140400,沁县,长治市
140431,140400,沁源县,长治市
140481,140400,潞城市,长治市
140501,140500,晋城市市辖区,晋城市
140502,140500,城区,晋城市
140521,140500,沁水县,晋城市
140522,140500,阳城县,晋城市
140524,140500,陵川县,晋城市
140525,140500,泽州县,晋城市
140581,140500,高平市,晋城市
140602,140600,朔城区,朔州市
140603,140600,平鲁区,朔州市
140621,140600,山阴县,朔州市
140622,140600,应县,朔州市
140623,140600,右玉县,朔州市
140624,140600,怀仁县,朔州市
140702,140700,榆次区,晋中市
140721,140700,榆社县,晋中市
140722,140700,左权县,晋中市
140723,140700,和顺县,晋中市
140724,140700,昔阳县,晋中市
140725,140700,寿阳县,晋中市
140726,140700,太谷县,晋中市
140727,140700,祁县,晋中市
140728,140700,平遥县,晋中市
140729,140700,灵石县,晋中市
140781,140700,介休市,晋中市
140802,140800,盐湖区,运城市
140821,140800,临猗县,运城市
140822,140800,万荣县,运城市
140823,140800,闻喜县,运城市
140824,140800,稷山县,运城市
140825,140800,新绛县,运城市
140826,140800,绛县,运城市
140827,140800,垣曲县,运城市
140828,140800,夏县,运城市
140829,140800,平陆县,运城市
140830,140800,芮城县,运城市
140881,140800,永济市,运城市
140882,140800,河津市,运城市
140902,140900,忻府区,忻州市
140921,140900,定襄县,忻州市
140922,140900,五台县,忻州市
140923,140900,代县,忻州市
140924,140900,繁峙县,忻州市
140925,140900,宁武县,忻州市
140926,140900,静乐县,忻州市
140927,140900,神池县,忻州市
140928,140900,五寨县,忻州市
140929,140900,岢岚县,忻州市
140930,140900,河曲县,忻州市
140931,140900,保德县,忻州市
140932,140900,偏关县,忻州市
140981,140900,原平市,忻州市
141002,141000,尧都区,临汾市
141021,141000,曲沃县,临汾市
141022,141000,翼城县,临汾市
141023,141000,襄汾县,临汾市
141024,141000,洪洞县,临汾市
141025,141000,古县,临汾市
141026,141000,安泽县,临汾市
141027,141000,浮山县,临汾市
141028,141000,吉县,临汾市
141029,141000,乡宁县,临汾市
141030,141000,大宁县,临汾市
141031,141000,隰县,临汾市
141032,141000,永和县,临汾市
141033,141000,蒲县,临汾市
141034,141000,汾西县,临汾市
141081,141000,侯马市,临汾市
141082,141000,霍州市,临汾市
141102,141100,离石区,吕梁市
141121,141100,文水县,吕梁市
141122,141100,交城县,吕梁市
141123,141100,兴县,吕梁市
141124,141100,临县,吕梁市
141125,141100,柳林县,吕梁市
141126,141100,石楼县,吕梁市
141127,141100,岚县,吕梁市
141128,141100,方山县,吕梁市
141129,141100,中阳县,吕梁市
141130,141100,交口县,吕梁市
141181,141100,孝义市,吕梁市
141182,141100,汾阳市,吕梁市
150102,150100,新城区,呼和浩特市
150103,150100,回民区,呼和浩特市
150104,150100,玉泉区,呼和浩特市
150105,150100,赛罕区,呼和浩特市
150121,150100,土默特左旗,呼和浩特市
150122,150100,托克托县,呼和浩特市
150123,150100,和林格尔县,呼和浩特市
150124,150100,清水河县,呼和浩特市
150125,150100,武川县,呼和浩特市
150202,150200,东河区,包头市
150203,150200,昆都仑区,包头市
150204,150200,青山区,包头市
150205,150200,石拐区,包头市
150206,150200,白云鄂博矿区,包头市
150207,150200,九原区,包头市
150221,150200,土默特右旗,包头市
150222,150200,固阳县,包头市
150223,150200,达尔罕茂明安联合旗,包头市
150302,150300,海勃湾区,乌海市
150303,150300,海南区,乌海市
150304,150300,乌达区,乌海市
150402,150400,红山区,赤峰市
150403,150400,元宝山区,赤峰市
150404,150400,松山区,赤峰市
150421,150400,阿鲁科尔沁旗,赤峰市
150422,150400,巴林左旗,赤峰市
150423,150400,巴林右旗,赤峰市
150424,150400,林西县,赤峰市
150425,150400,克什克腾旗,赤峰市
150426,150400,翁牛特旗,赤峰市
150428,150400,喀喇沁旗,赤峰市
150429,150400,宁城县,赤峰市
150430,150400,敖汉旗,赤峰市
150502,150500,科尔沁区,通辽市
150521,150500,科尔沁左翼中旗,通辽市
150522,150500,科尔沁左翼后旗,通辽市
150523,150500,开鲁县,通辽市
150524,150500,库伦旗,通辽市
150525,150500,奈曼旗,通辽市
150526,150500,扎鲁特旗,通辽市
150581,150500,霍林郭勒市,通辽市
150602,150600,东胜区,鄂尔多斯市
150621,150600,达拉特旗,鄂尔多斯市
150622,150600,准格尔旗,鄂尔多斯市
150623,150600,鄂托克前旗,鄂尔多斯市
150624,150600,鄂托克旗,鄂尔多斯市
150625,150600,杭锦旗,鄂尔多斯市
150626,150600,乌审旗,鄂尔多斯市
150627,150600,伊金霍洛旗,鄂尔多斯市
150702,150700,海拉尔区,呼伦贝尔市
150721,150700,阿荣旗,呼伦贝尔市
150722,150700,莫力达瓦达斡尔族自治旗,呼伦贝尔市
150723,150700,鄂伦春自治旗,呼伦贝尔市
150724,150700,鄂温克族自治旗,呼伦贝尔市
150725,150700,陈巴尔虎旗,呼伦贝尔市
150726,150700,新巴尔虎左旗,呼伦贝尔市
150727,150700,新巴尔虎右旗,呼伦贝尔市
150781,150700,满洲里市,呼伦贝尔市
150782,150700,牙克石市,呼伦贝尔市
150783,150700,扎兰屯市,呼伦贝尔市
150784,150700,额尔古纳市,呼伦贝尔市
150785,150700,根河市,呼伦贝尔市
150802,150800,临河区,巴彦淖尔市
150821,150800,五原县,巴彦淖尔市
150822,150800,磴口县,巴彦淖尔市
150823,150800,乌拉特前旗,巴彦淖尔市
150824,150800,乌拉特中旗,巴彦淖尔市
150825,150800,乌拉特后旗,巴彦淖尔市
150826,150800,杭锦后旗,巴彦淖尔市
150902,150900,集宁区,乌兰察布市
150921,150900,卓资县,乌兰察布市
150922,150900,化德县,乌兰察布市
150923,150900,商都县,乌兰察布市
150924,150900,兴和县,乌兰察布市
150925,150900,凉城县,乌兰察布市
150926,150900,察哈尔右翼前旗,乌兰察布市
150927,150900,察哈尔右翼中旗,乌兰察布市
150928,150900,察哈尔右翼后旗,乌兰察布市
150929,150900,四子王旗,乌兰察布市
150981,150900,丰镇市,乌兰察布市
152201,152200,乌兰浩特市,兴安盟
152202,152200,阿尔山市,兴安盟
152221,152200,科尔沁右翼前旗,兴安盟
152222,152200,科尔沁右翼中旗,兴安盟
152223,152200,扎赉特旗,兴安盟
152224,152200,突泉县,兴安盟
152501,152500,二连浩特市,锡林郭勒盟
152502,152500,锡林浩特市,锡林郭勒盟
152522,152500,阿巴嘎旗,锡林郭勒盟
152523,152500,苏尼特左旗,锡林郭勒盟
152524,152500,苏尼特右旗,锡林郭勒盟
152525,152500,东乌珠穆沁旗,锡林郭勒盟
152526,152500,西乌珠穆沁旗,锡林郭勒盟
152527,152500,太仆寺旗,锡林郭勒盟
152528,152500,镶黄旗,锡林郭勒盟
152529,152500,正镶白旗,锡林郭勒盟
152530,152500,正蓝旗,锡林郭勒盟
152531,152500,多伦县,锡林郭勒盟
152921,152900,阿拉善左旗,阿拉善盟
152922,152900,阿拉善右旗,阿拉善盟
152923,152900,额济纳旗,阿拉善盟
210102,210100,和平区,沈阳市
210103,210100,沈河区,沈阳市
210104,210100,大东区,沈阳市
210105,210100,皇姑区,沈阳市
210106,210100,铁西区,沈阳市
210111,210100,苏家屯区,沈阳市
210112,210100,东陵区,沈阳市
210113,210100,沈北新区,沈阳市
210114,210100,于洪区,沈阳市
210122,210100,辽中县,沈阳市
210123,210100,康平县,沈阳市
210124,210100,法库县,沈阳市
210181,210100,新民市,沈阳市
210202,210200,中山区,大连市
210203,210200,西岗区,大连市
210204,210200,沙河口区,大连市
210211,210200,甘井子区,大连市
210212,210200,旅顺口区,大连市
210213,210200,金州区,大连市
210224,210200,长海县,大连市
210281,210200,瓦房店市,大连市
210282,210200,普兰店市,大连市
210283,210200,庄河市,大连市
210302,210300,铁东区,鞍山市
210303,210300,铁西区,鞍山市
210304,210300,立山区,鞍山市
210311,210300,千山区,鞍山市
210321,210300,台安县,鞍山市
210323,210300,岫岩满族自治县,鞍山市
210381,210300,海城市,鞍山市
210402,210400,新抚区,抚顺市
210403,210400,东洲区,抚顺市
210404,210400,望花区,抚顺市
210411,210400,顺城区,抚顺市
210421,210400,抚顺县,抚顺市
210422,210400,新宾满族自治县,抚顺市
210423,210400,清原满族自治县,抚顺市
210502,210500,平山区,本溪市
210503,210500,溪湖区,本溪市
210504,210500,明山区,本溪市
210505,210500,南芬区,本溪市
210521,210500,本溪满族自治县,本溪市
210522,210500,桓仁满族自治县,本溪市
210602,210600,元宝区,丹东市
210603,210600,振兴区,丹东市
210604,210600,振安区,丹东市
210624,210600,宽甸满族自治县,丹东市
210681,210600,东港市,丹东市
210682,210600,凤城市,丹东市
210702,210700,古塔区,锦州市
210703,210700,凌河区,锦州市
210711,210700,太和区,锦州市
210726,210700,黑山县,锦州市
210727,210700,义县,锦州市
210781,210700,凌海市,锦州市
210782,210700,北镇市,锦州市
210802,210800,站前区,营口市
210803,210800,西市区,营口市
210804,210800,鲅鱼圈区,营口市
210811,210800,老边区,营口市
210881,210800,盖州市,营口市
210882,210800,大石桥市,营口市
210902,210900,海州区,阜新市
210903,210900,新邱区,阜新市
210904,210900,太平区,阜新市
210905,210900,清河门区,阜新市
210911,210900,细河区,阜新市
210921,210900,阜新蒙古族自治县,阜新市
210922,210900,彰武县,阜新市
211002,211000,白塔区,辽阳市
211003,211000,文圣区,辽阳市
211004,211000,宏伟区,辽阳市
211005,211000,弓长岭区,辽阳市
211011,211000,太子河区,辽阳市
211021,211000,辽阳县,辽阳市
211081,211000,灯塔市,辽阳市
211102,211100,双台子区,盘锦市
211103,211100,兴隆台区,盘锦市
211121,211100,大洼县,盘锦市
211122,211100,盘山县,盘锦市
211202,211200,银州区,铁岭市
211204,211200,清河区,铁岭市
211221,211200,铁岭县,铁岭市
211223,211200,西丰县,铁岭市
211224,211200,昌图县,铁岭市
211281,211200,调兵山市,铁岭市
211282,211200,开原市,铁岭市
211302,211300,双塔区,朝阳市
211303,211300,龙城区,朝阳市
211321,211300,朝阳县,朝阳市
211322,211300,建平县,朝阳市
211324,211300,喀喇沁左翼蒙古族自治县,朝阳市
211381,211300,北票市,朝阳市
211382,211300,凌源市,朝阳市
211402,211400,连山区,葫芦岛市
211403,211400,龙港区,葫芦岛市
211404,211400,南票区,葫芦岛市
211421,211400,绥中县,葫芦岛市
211422,211400,建昌县,葫芦岛市
211481,211400,兴城市,葫芦岛市
220102,220100,南关区,长春市
220103,220100,宽城区,长春市
220104,220100,朝阳区,长春市
220105,220100,二道区,长春市
220106,220100,绿园区,长春市
220112,220100,双阳区,长春市
220122,220100,农安县,长春市
220181,220100,九台市,长春市
220182,220100,榆树市,长春市
220183,220100,德惠市,长春市
220202,220200,昌邑区,吉林市
220203,220200,龙潭区,吉林市
220204,220200,船营区,吉林市
220211,220200,丰满区,吉林市
220221,220200,永吉县,吉林市
220281,220200,蛟河市,吉林市
220282,220200,桦甸市,吉林市
220283,220200,舒兰市,吉林市
220284,220200,磐石市,吉林市
220302,220300,铁西区,四平市
220303,220300,铁东区,四平市
220322,220300,梨树县,四平市
220323,220300,伊通满族自治县,四平市
220381,220300,公主岭市,四平市
220382,220300,双辽市,四平市
220402,220400,龙山区,辽源市
220403,220400,西安区,辽源市
220421,220400,东丰县,辽源市
220422,220400,东辽县,辽源市
220502,220500,东昌区,通化市
220503,220500,二道江区,通化市
220521,220500,通化县,通化市
220523,220500,辉南县,通化市
220524,220500,柳河县,通化市
220581,220500,梅河口市,通化市
220582,220500,集安市,通化市
220602,220600,浑江区,白山市
220605,220600,江源区,白山市
220621,220600,抚松县,白山市
220622,220600,靖宇县,白山市
220623,220600,长白朝鲜族自治县,白山市
220681,220600,临江市,白山市
220702,220700,宁江区,松原市
220721,220700,前郭尔罗斯蒙古族自治县,松原市
220722,220700,长岭县,松原市
220723,220700,乾安县,松原市
220724,220700,扶余县,松原市
220802,220800,洮北区,白城市
220821,220800,镇赉县,白城市
220822,220800,通榆县,白城市
220881,220800,洮南市,白城市
220882,220800,大安市,白城市
222401,222400,延吉市,延边朝鲜族自治州
222402,222400,图们市,延边朝鲜族自治州
222403,222400,敦化市,延边朝鲜族自治州
222404,222400,珲春市,延边朝鲜族自治州
222405,222400,龙井市,延边朝鲜族自治州
222406,222400,和龙市,延边朝鲜族自治州
222424,222400,汪清县,延边朝鲜族自治州
222426,222400,安图县,延边朝鲜族自治州
230102,230100,道里区,哈尔滨市
230103,230100,南岗区,哈尔滨市
230104,230100,道外区,哈尔滨市
230108,230100,平房区,哈尔滨市
230109,230100,松北区,哈尔滨市
230110,230100,香坊区,哈尔滨市
230111,230100,呼兰区,哈尔滨市
230112,230100,阿城区,哈尔滨市
230123,230100,依兰县,哈尔滨市
230124,230100,方正县,哈尔滨市
230125,230100,宾县,哈尔滨市
230126,230100,巴彦县,哈尔滨市
230127,230100,木兰县,哈尔滨市
230128,230100,通河县,哈尔滨市
230129,230100,延寿县,哈尔滨市
230182,230100,双城市,哈尔滨市
230183,230100,尚志市,哈尔滨市
230184,230100,五常市,哈尔滨市
230202,230200,龙沙区,齐齐哈尔市
230203,230200,建华区,齐齐哈尔市
230204,230200,铁锋区,齐齐哈尔市
230205,230200,昂昂溪区,齐齐哈尔市
230206,230200,富拉尔基区,齐齐哈尔市
230207,230200,碾子山区,齐齐哈尔市
230208,230200,梅里斯达斡尔族区,齐齐哈尔市
230221,230200,龙江县,齐齐哈尔市
230223,230200,依安县,齐齐哈尔市
230224,230200,泰来县,齐齐哈尔市
230225,230200,甘南县,齐齐哈尔市
230227,230200,富裕县,齐齐哈尔市
230229,230200,克山县,齐齐哈尔市
230230,230200,克东县,齐齐哈尔市
230231,230200,拜泉县,齐齐哈尔市
230281,230200,讷河市,齐齐哈尔市
230302,230300,鸡冠区,鸡西市
230303,230300,恒山区,鸡西市
230304,230300,滴道区,鸡西市
230305,230300,梨树区,鸡西市
230306,230300,城子河区,鸡西市
230307,230300,麻山区,鸡西市
230321,230300,鸡东县,鸡西市
230381,230300,虎林市,鸡西市
230382,230300,密山市,鸡西市
230402,230400,向阳区,鹤岗市
230403,230400,工农区,鹤岗市
230404,230400,南山区,鹤岗市
230405,230400,兴安区,鹤岗市
230406,230400,东山区,鹤岗市
230407,230400,兴山区,鹤岗市
230421,230400,萝北县,鹤岗市
230422,230400,绥滨县,鹤岗市
230502,230500,尖山区,双鸭山市
230503,230500,岭东区,双鸭山市
230505,230500,四方台区,双鸭山市
230506,230500,宝山区,双鸭山市
230521,230500,集贤县,双鸭山市
230522,230500,友谊县,双鸭山市
230523,230500,宝清县,双鸭山市
230524,230500,饶河县,双鸭山市
230602,230600,萨尔图区,大庆市
230603,230600,龙凤区,大庆市
230604,230600,让胡路区,大庆市
230605,230600,红岗区,大庆市
230606,230600,大同区,大庆市
230621,230600,肇州县,大庆市
230622,230600,肇源县,大庆市
230623,230600,林甸县,大庆市
230624,230600,杜尔伯特蒙古族自治县,大庆市
230702,230700,伊春区,伊春市
230703,230700,南岔区,伊春市
230704,230700,友好区,伊春市
230705,230700,西林区,伊春市
230706,230700,翠峦区,伊春市
230707,230700,新青区,伊春市
230708,230700,美溪区,伊春市
230709,230700,金山屯区,伊春市
230710,230700,五营区,伊春市
230711,230700,乌马河区,伊春市
230712,230700,汤旺河区,伊春市
230713,230700,带岭区,伊春市
230714,230700,乌伊岭区,伊春市
230715,230700,红星区,伊春市
230716,230700,上甘岭区,伊春市
230722,230700,嘉荫县,伊春市
230781,230700,铁力市,伊春市
230803,230800,向阳区,佳木斯市
230804,230800,前进区,佳木斯市
230805,230800,东风区,佳木斯市
230811,230800,郊区,佳木斯市
230822,230800,桦南县,佳木斯市
230826,230800,桦川县,佳木斯市
230828,230800,汤原县,佳木斯市
230833,230800,抚远县,佳木斯市
230881,230800,同江市,佳木斯市
230882,230800,富锦市,佳木斯市
230902,230900,新兴区,七台河市
230903,230900,桃山区,七台河市
230904,230900,茄子河区,七台河市
230921,230900,勃利县,七台河市
231002,231000,东安区,牡丹江市
231003,231000,阳明区,牡丹江市
231004,231000,爱民区,牡丹江市
231005,231000,西安区,牡丹江市
231024,231000,东宁县,牡丹江市
231025,231000,林口县,牡丹江市
231081,231000,绥芬河市,牡丹江市
231083,231000,海林市,牡丹江市
231084,231000,宁安市,牡丹江市
231085,231000,穆棱市,牡丹江市
231102,231100,爱辉区,黑河市
231121,231100,嫩江县,黑河市
231123,231100,逊克县,黑河市
231124,231100,孙吴县,黑河市
231181,231100,北安市,黑河市
231182,231100,五大连池市,黑河市
231202,231200,北林区,绥化市
231221,231200,望奎县,绥化市
231222,231200,兰西县,绥化市
231223,231200,青冈县,绥化市
231224,231200,庆安县,绥化市
231225,231200,明水县,绥化市
231226,231200,绥棱县,绥化市
231281,231200,安达市,绥化市
231282,231200,肇东市,绥化市
231283,231200,海伦市,绥化市
232721,232700,呼玛县,大兴安岭地区
232722,232700,塔河县,大兴安岭地区
232723,232700,漠河县,大兴安岭地区
310101,310000,黄浦区,上海市
310104,310000,徐汇区,上海市
310105,310000,长宁区,上海市
310106,310000,静安区,上海市
310107,310000,普陀区,上海市
310108,310000,闸北区,上海市
310109,310000,虹口区,上海市
310110,310000,杨浦区,上海市
310112,310000,闵行区,上海市
310113,310000,宝山区,上海市
310114,310000,嘉定区,上海市
310115,310000,浦东新区,上海市
310116,310000,金山区,上海市
310117,310000,松江区,上海市
310118,310000,青浦区,上海市
310120,310000,奉贤区,上海市
310230,310000,崇明县,上海市
320102,320100,玄武区,南京市
320103,320100,白下区,南京市
320104,320100,秦淮区,南京市
320105,320100,建邺区,南京市
320106,320100,鼓楼区,南京市
320107,320100,下关区,南京市
320111,320100,浦口区,南京市
320113,320100,栖霞区,南京市
320114,320100,雨花台区,南京市
320115,320100,江宁区,南京市
320116,320100,六合区,南京市
320124,320100,溧水县,南京市
320125,320100,高淳县,南京市
320202,320200,崇安区,无锡市
320203,320200,南长区,无锡市
320204,320200,北塘区,无锡市
320205,320200,锡山区,无锡市
320206,320200,惠山区,无锡市
320211,320200,滨湖区,无锡市
320281,320200,江阴市,无锡市
320282,320200,宜兴市,无锡市
320302,320300,鼓楼区,徐州市
320303,320300,云龙区,徐州市
320305,320300,贾汪区,徐州市
320311,320300,泉山区,徐州市
320312,320300,铜山区,徐州市
320321,320300,丰县,徐州市
320322,320300,沛县,徐州市
320324,320300,睢宁县,徐州市
320381,320300,新沂市,徐州市
320382,320300,邳州市,徐州市
320402,320400,天宁区,常州市
320404,320400,钟楼区,常州市
320405,320400,戚墅堰区,常州市
320411,320400,新北区,常州市
320412,320400,武进区,常州市
320481,320400,溧阳市,常州市
320482,320400,金坛市,常州市
320505,320500,虎丘区,苏州市
320506,320500,吴中区,苏州市
320507,320500,相城区,苏州市
320508,320500,姑苏区,苏州市
320509,320500,吴江区,苏州市
320581,320500,常熟市,苏州市
320582,320500,张家港市,苏州市
320583,320500,昆山市,苏州市
320585,320500,太仓市,苏州市
320602,320600,崇川区,南通市
320611,320600,港闸区,南通市
320612,320600,通州区,南通市
320621,320600,海安县,南通市
320623,320600,如东县,南通市
320681,320600,启东市,南通市
320682,320600,如皋市,南通市
320684,320600,海门市,南通市
320703,320700,连云区,连云港市
320705,320700,新浦区,连云港市
320706,320700,海州区,连云港市
320721,320700,赣榆县,连云港市
320722,320700,东海县,连云港市
320723,320700,灌云县,连云港市
320724,320700,灌南县,连云港市
320802,320800,清河区,淮安市
320803,320800,淮安区,淮安市
320804,320800,淮阴区,淮安市
320811,320800,清浦区,淮安市
320826,320800,涟水县,淮安市
320829,320800,洪泽县,淮安市
320830,320800,盱眙县,淮安市
320831,320800,金湖县,淮安市
320902,320900,亭湖区,盐城市
320903,320900,盐都区,盐城市
320921,320900,响水县,盐城市
320922,320900,滨海县,盐城市
320923,320900,阜宁县,盐城市
320924,320900,射阳县,盐城市
320925,320900,建湖县,盐城市
320981,320900,东台市,盐城市
320982,320900,大丰市,盐城市
321002,321000,广陵区,扬州市
321003,321000,邗江区,扬州市
321012,321000,江都区,扬州市
321023,321000,宝应县,扬州市
321081,321000,仪征市,扬州市
321084,321000,高邮市,扬州市
321102,321100,京口区,镇江市
321111,321100,润州区,镇江市
321112,321100,丹徒区,镇江市
321181,321100,丹阳市,镇江市
321182,321100,扬中市,镇江市
321183,321100,句容市,镇江市
321202,321200,海陵区,泰州市
321203,321200,高港区,泰州市
